Time,EventCode,TrialId,Category,Expected,Received,Extra,TriggerValue
1980.367229,pps_trial_start,B3_T70,TactileOnly,,,21,21
1982.672844,pps_vib_fired,B3_T70,,,,D5,64
1983.339573,pps_response,,,,,,62
1986.658164,pps_trial_start,B3_T71,VisualOnly,,,2,2
1990.296181,pps_trial_start,B3_T72,TactileOnly,,,22,22
1991.171005,pps_vib_fired,B3_T72,,,,D5,64
1991.739968,pps_response,,,,,,62
1993.822407,pps_trial_start,B3_T73,Both,,,58,58
1994.197615,pps_vib_fired,B3_T73,,,,D7,64
1997.780620,pps_trial_start,B3_T74,VisualOnly,,,2,2
2000.946715,pps_trial_start,B3_T75,Both,,,33,33
2005.919068,pps_vib_fired,B3_T75,,,,D1,64
2006.377086,pps_response,,,,,,62
2008.126848,pps_trial_start,B3_T76,TactileOnly,,,26,26
2008.751548,pps_vib_fired,B3_T76,,,,D6,64
2009.542848,pps_response,,,,,,62
2011.612285,pps_trial_start,B3_T77,TactileOnly,,,18,18
2012.736912,pps_vib_fired,B3_T77,,,,D4,64
2013.472338,pps_response,,,,,,62
2014.861316,pps_trial_start,B3_T78,TactileOnly,,,22,22
2015.736257,pps_vib_fired,B3_T78,,,,D5,64
2016.499614,pps_response,,,,,,62
2018.054827,pps_trial_start,B3_T79,Both,,,34,34
2019.929944,pps_vib_fired,B3_T79,,,,D1,64
2020.373845,pps_response,,,,,,62
2021.943309,pps_trial_start,B3_T80,Both,,,49,49
2024.248437,pps_vib_fired,B3_T80,,,,D5,64
2024.831523,pps_response,,,,,,62
2028.164583,pps_trial_start,B3_T81,TactileOnly,,,10,10
2029.789326,pps_vib_fired,B3_T81,,,,D2,64
2030.511289,pps_response,,,,,,62
2031.997227,pps_trial_start,B3_T82,Both,,,53,53
2033.621728,pps_vib_fired,B3_T82,,,,D6,64
2034.468918,pps_response,,,,,,62
2038.648647,pps_trial_start,B3_T83,VisualOnly,,,1,1
2045.369647,pps_trial_start,B3_T84,Both,,,58,58
2045.744936,pps_vib_fired,B3_T84,,,,D7,64
2046.411467,pps_response,,,,,,62
2048.717225,pps_trial_start,B3_T85,VisualOnly,,,1,1
